NAMESPACE            NAME                                            READY   STATUS    RESTARTS   AGE     IP             NODE                    NOMINATED NODE   READINESS GATES
management           kafbat-7c6bd7577d-kp6v7                         1/1     Running   0          34m     10.244.1.244   job7189-worker2         <none>           <none>
management           phpmyadmin-68d5df54bd-9dbzt                     1/1     Running   0          39m     10.244.1.97    job7189-worker2         <none>           <none>
monitoring           es-0                                            1/1     Running   0          33m     10.244.3.183   job7189-worker          <none>           <none>
monitoring           filebeat-9cqzl                                  1/1     Running   0          32m     172.18.0.2     job7189-worker          <none>           <none>
monitoring           filebeat-klqts                                  1/1     Running   0          32m     172.18.0.5     job7189-worker3         <none>           <none>
monitoring           filebeat-pztzb                                  1/1     Running   0          32m     172.18.0.4     job7189-worker2         <none>           <none>
monitoring           grafana-77fcc4b588-66hw7                        1/1     Running   0          30m     10.244.1.17    job7189-worker2         <none>           <none>
monitoring           kibana-55f7f8646d-bl6h8                         1/1     Running   0          33m     10.244.1.181   job7189-worker2         <none>           <none>
monitoring           kube-state-metrics-856b75dfd5-btxqw             1/1     Running   0          20m     10.244.3.31    job7189-worker          <none>           <none>
monitoring           node-exporter-9zwxg                             1/1     Running   0          20m     172.18.0.2     job7189-worker          <none>           <none>
monitoring           node-exporter-bqsp6                             1/1     Running   0          19m     172.18.0.4     job7189-worker2         <none>           <none>
monitoring           node-exporter-btfp6                             1/1     Running   0          19m     172.18.0.5     job7189-worker3         <none>           <none>
monitoring           node-exporter-lznht                             1/1     Running   0          19m     172.18.0.3     job7189-control-plane   <none>           <none>
monitoring           prometheus-5d7cfdfd4b-m9vdb                     1/1     Running   0          31m     10.244.1.42    job7189-worker2         <none>           <none>
security             keycloak-7657998b6f-vd4st                       1/1     Running   0          38m     10.244.2.99    job7189-worker3         <none>           <none>
security             oauth2-proxy-6d85bfcd98-pm2hb                   1/1     Running   0          33m     10.244.2.225   job7189-worker3         <none>           <none>
security             zta-pdp-5dd55df67d-q9dtk                        1/1     Running   0          2m11s   10.244.3.157   job7189-worker          <none>           <none>
spire                spiffe-csi-driver-8dq7f                         2/2     Running   0          18m     10.244.1.191   job7189-worker2         <none>           <none>
spire                spiffe-csi-driver-ggjhn                         2/2     Running   0          18m     10.244.3.181   job7189-worker          <none>           <none>
spire                spiffe-csi-driver-lj7nm                         2/2     Running   0          18m     10.244.2.188   job7189-worker3         <none>           <none>
spire                spire-agent-49vzz                               1/1     Running   0          18m     172.18.0.4     job7189-worker2         <none>           <none>
spire                spire-agent-4zgw4                               1/1     Running   0          18m     172.18.0.2     job7189-worker          <none>           <none>
spire                spire-agent-8cg5k                               1/1     Running   0          18m     172.18.0.3     job7189-control-plane   <none>           <none>
spire                spire-agent-kxnpq                               1/1     Running   0          18m     172.18.0.5     job7189-worker3         <none>           <none>
spire                spire-server-0                                  2/2     Running   0          18m     10.244.3.176   job7189-worker          <none>           <none>
vault                vault-0                                         1/1     Running   0          41m     10.244.2.15    job7189-worker3         <none>           <none>
vault                vault-agent-agent-injector-59999f8dd-7p265      1/1     Running   0          20m     10.244.1.228   job7189-worker2         <none>           <none>
vault                vault-dev-858fd5cd6b-w7skf                      1/1     Running   0          41m     10.244.1.133   job7189-worker2         <none>           <none>
