NAMESPACE            NAME                                            READY   STATUS    RESTARTS   AGE     IP             NODE                    NOMINATED NODE   READINESS GATES
kube-system          cilium-operator-788c799db4-fc2cb                1/1     Running   0          23m     172.18.0.2     job7189-worker          <none>           <none>
kube-system          cilium-qg9zq                                    1/1     Running   0          2m26s   172.18.0.3     job7189-worker3         <none>           <none>
kube-system          coredns-7d764666f9-bgn4w                        1/1     Running   0          24m     10.244.1.70    job7189-worker3         <none>           <none>
kube-system          coredns-7d764666f9-rsx44                        1/1     Running   0          24m     10.244.1.189   job7189-worker3         <none>           <none>
kube-system          etcd-job7189-control-plane                      1/1     Running   0          24m     172.18.0.4     job7189-control-plane   <none>           <none>
kube-system          hubble-relay-999c5cd6f-m2n4r                    1/1     Running   0          23m     10.244.1.122   job7189-worker3         <none>           <none>
kube-system          hubble-ui-67d8bff4c4-r6rrs                      2/2     Running   0          23m     10.244.1.134   job7189-worker3         <none>           <none>
kube-system          kube-apiserver-job7189-control-plane            1/1     Running   0          24m     172.18.0.4     job7189-control-plane   <none>           <none>
kube-system          kube-controller-manager-job7189-control-plane   1/1     Running   0          24m     172.18.0.4     job7189-control-plane   <none>           <none>
kube-system          kube-proxy-6sp46                                1/1     Running   0          24m     172.18.0.5     job7189-worker2         <none>           <none>
kube-system          kube-proxy-mskbx                                1/1     Running   0          24m     172.18.0.4     job7189-control-plane   <none>           <none>
kube-system          kube-proxy-xfhlr                                1/1     Running   0          24m     172.18.0.2     job7189-worker          <none>           <none>
kube-system          kube-proxy-xrlbq                                1/1     Running   0          24m     172.18.0.3     job7189-worker3         <none>           <none>
kube-system          kube-scheduler-job7189-control-plane            1/1     Running   0          24m     172.18.0.4     job7189-control-plane   <none>           <none>
local-path-storage   local-path-provisioner-67b8995b4b-z8xms         1/1     Running   0          24m     10.244.1.52    job7189-worker3         <none>           <none>
management           kafbat-7c6bd7577d-q28zm                         1/1     Running   0          14m     10.244.1.62    job7189-worker3         <none>           <none>
management           phpmyadmin-68d5df54bd-87pjg                     1/1     Running   0          18m     10.244.3.73    job7189-worker2         <none>           <none>
monitoring           es-0                                            1/1     Running   0          13m     10.244.1.78    job7189-worker3         <none>           <none>
monitoring           filebeat-6gksr                                  1/1     Running   0          12m     172.18.0.2     job7189-worker          <none>           <none>
monitoring           filebeat-ntxqc                                  1/1     Running   0          12m     172.18.0.3     job7189-worker3         <none>           <none>
monitoring           filebeat-pl92d                                  1/1     Running   0          12m     172.18.0.5     job7189-worker2         <none>           <none>
monitoring           grafana-77fcc4b588-bc6mm                        1/1     Running   0          11m     10.244.1.85    job7189-worker3         <none>           <none>
monitoring           kibana-55f7f8646d-whkmq                         1/1     Running   0          13m     10.244.2.106   job7189-worker          <none>           <none>
monitoring           kube-state-metrics-5c57b9bcd8-s47zq             1/1     Running   0          4m24s   10.244.3.183   job7189-worker2         <none>           <none>
monitoring           node-exporter-588h2                             1/1     Running   0          4m38s   172.18.0.2     job7189-worker          <none>           <none>
monitoring           node-exporter-6pzxl                             1/1     Running   0          4m38s   172.18.0.5     job7189-worker2         <none>           <none>
monitoring           node-exporter-k6v6z                             1/1     Running   0          4m38s   172.18.0.4     job7189-control-plane   <none>           <none>
monitoring           node-exporter-rf6lc                             1/1     Running   0          4m38s   172.18.0.3     job7189-worker3         <none>           <none>
monitoring           prometheus-5d7cfdfd4b-qr9ld                     1/1     Running   0          11m     10.244.2.154   job7189-worker          <none>           <none>
security             keycloak-7657998b6f-mm25n                       1/1     Running   0          17m     10.244.2.209   job7189-worker          <none>           <none>
security             oauth2-proxy-858fb8b566-mn2qq                   1/1     Running   0          13m     10.244.3.209   job7189-worker2         <none>           <none>
vault                vault-0                                         1/1     Running   0          20m     10.244.3.109   job7189-worker2         <none>           <none>
vault                vault-agent-agent-injector-c88f5b9bf-g9742      1/1     Running   0          19m     10.244.2.161   job7189-worker          <none>           <none>
vault                vault-dev-858fd5cd6b-28gdt                      1/1     Running   0          20m     10.244.3.223   job7189-worker2         <none>           <none>
