NAMESPACE            NAME                                            READY   STATUS    RESTARTS   AGE     IP             NODE                    NOMINATED NODE   READINESS GATES
job7189-apps         workspace-service-redis-76b9bf6b4d-7q6st        1/1     Running   0          10m     10.244.2.141   job7189-worker3         <none>           <none>
kube-system          cilium-5m8mt                                    1/1     Running   0          2m18s   172.18.0.2     job7189-worker2         <none>           <none>
kube-system          cilium-8fp89                                    1/1     Running   0          2m38s   172.18.0.4     job7189-control-plane   <none>           <none>
kube-system          cilium-envoy-2lh6q                              1/1     Running   0          29m     172.18.0.4     job7189-control-plane   <none>           <none>
kube-system          cilium-envoy-gm84b                              1/1     Running   0          29m     172.18.0.2     job7189-worker2         <none>           <none>
kube-system          cilium-envoy-wml96                              1/1     Running   0          29m     172.18.0.5     job7189-worker3         <none>           <none>
kube-system          cilium-envoy-z4vzb                              1/1     Running   0          29m     172.18.0.3     job7189-worker          <none>           <none>
kube-system          cilium-fqt4v                                    1/1     Running   0          2m37s   172.18.0.3     job7189-worker          <none>           <none>
kube-system          cilium-mv2zv                                    1/1     Running   0          2m17s   172.18.0.5     job7189-worker3         <none>           <none>
kube-system          cilium-operator-d5845585d-b5ftx                 1/1     Running   0          29m     172.18.0.5     job7189-worker3         <none>           <none>
kube-system          coredns-7d764666f9-gg8tm                        1/1     Running   0          29m     10.244.2.158   job7189-worker3         <none>           <none>
kube-system          coredns-7d764666f9-n5522                        1/1     Running   0          29m     10.244.2.238   job7189-worker3         <none>           <none>
kube-system          etcd-job7189-control-plane                      1/1     Running   0          29m     172.18.0.4     job7189-control-plane   <none>           <none>
kube-system          hubble-relay-999c5cd6f-h2hc6                    1/1     Running   0          29m     10.244.2.62    job7189-worker3         <none>           <none>
kube-system          hubble-ui-67d8bff4c4-fd6qc                      2/2     Running   0          29m     10.244.2.147   job7189-worker3         <none>           <none>
kube-system          kube-apiserver-job7189-control-plane            1/1     Running   0          29m     172.18.0.4     job7189-control-plane   <none>           <none>
kube-system          kube-controller-manager-job7189-control-plane   1/1     Running   0          29m     172.18.0.4     job7189-control-plane   <none>           <none>
kube-system          kube-proxy-9hvdt                                1/1     Running   0          29m     172.18.0.5     job7189-worker3         <none>           <none>
kube-system          kube-proxy-nvgtn                                1/1     Running   0          29m     172.18.0.2     job7189-worker2         <none>           <none>
kube-system          kube-proxy-qr42v                                1/1     Running   0          29m     172.18.0.3     job7189-worker          <none>           <none>
kube-system          kube-proxy-zrqg6                                1/1     Running   0          29m     172.18.0.4     job7189-control-plane   <none>           <none>
kube-system          kube-scheduler-job7189-control-plane            1/1     Running   0          29m     172.18.0.4     job7189-control-plane   <none>           <none>
local-path-storage   local-path-provisioner-67b8995b4b-8hsvr         1/1     Running   0          29m     10.244.2.95    job7189-worker3         <none>           <none>
management           kafbat-7c6bd7577d-8fvkx                         1/1     Running   0          19m     10.244.3.36    job7189-worker2         <none>           <none>
management           phpmyadmin-68d5df54bd-hwkjs                     1/1     Running   0          23m     10.244.1.12    job7189-worker          <none>           <none>
monitoring           es-0                                            1/1     Running   0          17m     10.244.3.237   job7189-worker2         <none>           <none>
monitoring           filebeat-fskkg                                  1/1     Running   0          17m     172.18.0.3     job7189-worker          <none>           <none>
monitoring           filebeat-vbzwx                                  1/1     Running   0          17m     172.18.0.5     job7189-worker3         <none>           <none>
monitoring           filebeat-xz7tm                                  1/1     Running   0          17m     172.18.0.2     job7189-worker2         <none>           <none>
monitoring           grafana-77fcc4b588-jg666                        1/1     Running   0          15m     10.244.1.29    job7189-worker          <none>           <none>
monitoring           kibana-55f7f8646d-hpfqt                         1/1     Running   0          17m     10.244.1.139   job7189-worker          <none>           <none>
monitoring           kube-state-metrics-68ffbf7df-88f9t              1/1     Running   0          5m30s   10.244.1.127   job7189-worker          <none>           <none>
monitoring           kube-state-metrics-6b448bf5f6-6r6vk             0/1     Pending   0          0s      <none>         job7189-worker3         <none>           <none>
monitoring           node-exporter-9hq8w                             1/1     Running   0          6m2s    172.18.0.4     job7189-control-plane   <none>           <none>
monitoring           node-exporter-9vtdx                             1/1     Running   0          6m2s    172.18.0.2     job7189-worker2         <none>           <none>
monitoring           node-exporter-stzsf                             1/1     Running   0          6m2s    172.18.0.3     job7189-worker          <none>           <none>
monitoring           prometheus-5d7cfdfd4b-l44vv                     1/1     Running   0          16m     10.244.1.95    job7189-worker          <none>           <none>
security             keycloak-67c5bdcbf9-ghllg                       1/1     Running   0          22m     10.244.3.190   job7189-worker2         <none>           <none>
security             oauth2-proxy-c6c9f4bc7-8r7r6                    1/1     Running   0          18m     10.244.2.169   job7189-worker3         <none>           <none>
vault                vault-0                                         1/1     Running   0          25m     10.244.1.47    job7189-worker          <none>           <none>
vault                vault-agent-agent-injector-59999f8dd-9k8h4      0/1     Running   0          40s     10.244.1.252   job7189-worker          <none>           <none>
vault                vault-agent-agent-injector-c88f5b9bf-q27sw      1/1     Running   0          23m     10.244.3.226   job7189-worker2         <none>           <none>
vault                vault-dev-858fd5cd6b-49hjb                      1/1     Running   0          25m     10.244.1.40    job7189-worker          <none>           <none>
