NAMESPACE            NAME                                            READY   STATUS    RESTARTS   AGE     IP             NODE                    NOMINATED NODE   READINESS GATES
kube-system          cilium-envoy-hvsz5                              1/1     Running   0          37m     172.18.0.3     job7189-worker2         <none>           <none>
kube-system          cilium-envoy-j5hq2                              1/1     Running   0          37m     172.18.0.4     job7189-worker          <none>           <none>
kube-system          cilium-envoy-qw75s                              1/1     Running   0          37m     172.18.0.5     job7189-control-plane   <none>           <none>
kube-system          cilium-hkvxt                                    1/1     Running   0          5m24s   172.18.0.2     job7189-worker3         <none>           <none>
kube-system          cilium-jfd9p                                    1/1     Running   0          5m9s    172.18.0.5     job7189-control-plane   <none>           <none>
kube-system          cilium-operator-d5845585d-fzqzb                 1/1     Running   0          37m     172.18.0.3     job7189-worker2         <none>           <none>
kube-system          cilium-svznc                                    1/1     Running   0          5m7s    172.18.0.3     job7189-worker2         <none>           <none>
kube-system          coredns-7d764666f9-kxdjh                        1/1     Running   0          37m     10.244.2.244   job7189-worker3         <none>           <none>
kube-system          coredns-7d764666f9-l57dl                        1/1     Running   0          37m     10.244.2.35    job7189-worker3         <none>           <none>
kube-system          etcd-job7189-control-plane                      1/1     Running   0          37m     172.18.0.5     job7189-control-plane   <none>           <none>
kube-system          hubble-relay-999c5cd6f-zz97t                    1/1     Running   0          37m     10.244.2.127   job7189-worker3         <none>           <none>
kube-system          hubble-ui-67d8bff4c4-8lsfx                      2/2     Running   0          37m     10.244.2.156   job7189-worker3         <none>           <none>
kube-system          kube-apiserver-job7189-control-plane            1/1     Running   0          37m     172.18.0.5     job7189-control-plane   <none>           <none>
kube-system          kube-controller-manager-job7189-control-plane   1/1     Running   0          37m     172.18.0.5     job7189-control-plane   <none>           <none>
kube-system          kube-proxy-7p9zp                                1/1     Running   0          37m     172.18.0.4     job7189-worker          <none>           <none>
kube-system          kube-proxy-cbf6j                                1/1     Running   0          37m     172.18.0.5     job7189-control-plane   <none>           <none>
kube-system          kube-proxy-mhcq7                                1/1     Running   0          37m     172.18.0.2     job7189-worker3         <none>           <none>
kube-system          kube-proxy-wp7bc                                1/1     Running   0          37m     172.18.0.3     job7189-worker2         <none>           <none>
kube-system          kube-scheduler-job7189-control-plane            1/1     Running   0          37m     172.18.0.5     job7189-control-plane   <none>           <none>
local-path-storage   local-path-provisioner-67b8995b4b-x9jjp         1/1     Running   0          37m     10.244.2.39    job7189-worker3         <none>           <none>
management           kafbat-7c6bd7577d-zl7gv                         1/1     Running   0          27m     10.244.1.202   job7189-worker          <none>           <none>
management           phpmyadmin-68d5df54bd-pggfm                     1/1     Running   0          30m     10.244.1.183   job7189-worker          <none>           <none>
monitoring           es-0                                            1/1     Running   0          25m     10.244.2.252   job7189-worker3         <none>           <none>
monitoring           filebeat-69wm9                                  1/1     Running   0          24m     172.18.0.2     job7189-worker3         <none>           <none>
monitoring           filebeat-l8jls                                  1/1     Running   0          24m     172.18.0.4     job7189-worker          <none>           <none>
monitoring           filebeat-zlqvm                                  1/1     Running   0          24m     172.18.0.3     job7189-worker2         <none>           <none>
monitoring           grafana-77fcc4b588-dgspg                        1/1     Running   0          23m     10.244.2.123   job7189-worker3         <none>           <none>
monitoring           kibana-55f7f8646d-vxp4d                         1/1     Running   0          25m     10.244.3.192   job7189-worker2         <none>           <none>
monitoring           kube-state-metrics-856b75dfd5-7wgtc             1/1     Running   0          3m33s   10.244.1.124   job7189-worker          <none>           <none>
monitoring           node-exporter-fxnsh                             1/1     Running   0          3m27s   172.18.0.4     job7189-worker          <none>           <none>
monitoring           node-exporter-ksg9n                             1/1     Running   0          3m23s   172.18.0.2     job7189-worker3         <none>           <none>
monitoring           node-exporter-mc6c6                             1/1     Running   0          3m20s   172.18.0.3     job7189-worker2         <none>           <none>
monitoring           node-exporter-t99d4                             1/1     Running   0          3m31s   172.18.0.5     job7189-control-plane   <none>           <none>
monitoring           prometheus-5d7cfdfd4b-hlscf                     1/1     Running   0          23m     10.244.3.61    job7189-worker2         <none>           <none>
security             keycloak-67c5bdcbf9-jlqf2                       1/1     Running   0          29m     10.244.3.184   job7189-worker2         <none>           <none>
security             oauth2-proxy-77bbf64995-j6cpq                   1/1     Running   0          25m     10.244.1.13    job7189-worker          <none>           <none>
security             zta-pdp-5dd55df67d-rh7lr                        1/1     Running   0          112s    10.244.2.239   job7189-worker3         <none>           <none>
vault                vault-0                                         1/1     Running   0          32m     10.244.1.50    job7189-worker          <none>           <none>
vault                vault-agent-agent-injector-59999f8dd-nm7kc      1/1     Running   0          3m39s   10.244.2.169   job7189-worker3         <none>           <none>
vault                vault-dev-858fd5cd6b-xwqsl                      1/1     Running   0          32m     10.244.1.170   job7189-worker          <none>           <none>
