NAMESPACE            NAME                                            READY   STATUS      RESTARTS         AGE     IP                NODE        NOMINATED NODE   READINESS GATES
monitoring           filebeat-qh4m5                                  1/1     Running     3 (104m ago)     2d1h    100.108.231.127   7189srv02   <none>           <none>
monitoring           grafana-7dff6dcd75-x7lsw                        1/1     Running     2 (102m ago)     32h     10.244.4.195      7189srv05   <none>           <none>
monitoring           kibana-57db6fd977-rzks5                         1/1     Running     2 (104m ago)     32h     10.244.2.181      7189srv03   <none>           <none>
monitoring           kube-state-metrics-678985f974-mkd6v             1/1     Running     3 (104m ago)     2d5h    10.244.1.94       7189srv02   <none>           <none>
monitoring           node-exporter-r96vc                             1/1     Running     30 (103m ago)    20d     100.114.68.15     7189srv01   <none>           <none>
monitoring           node-exporter-r9csz                             1/1     Running     31 (104m ago)    20d     100.108.231.127   7189srv02   <none>           <none>
monitoring           node-exporter-vlt88                             1/1     Running     31 (104m ago)    20d     100.112.57.2      7189srv03   <none>           <none>
monitoring           node-exporter-wtnmz                             1/1     Running     36 (102m ago)    20d     172.16.82.128     7189srv05   <none>           <none>
monitoring           prometheus-5dbd69b7b-bsjjb                      1/1     Running     3 (104m ago)     2d5h    10.244.1.177      7189srv02   <none>           <none>
security-cdm         threat-intel-refresh-29674860-kz9m5             0/1     Completed   0                101m    10.244.1.19       7189srv02   <none>           <none>
security-cdm         threat-intel-refresh-29674920-p9fhm             0/1     Completed   0                91m     10.244.4.72       7189srv05   <none>           <none>
security-cdm         threat-intel-refresh-29674980-wfwsl             0/1     Completed   0                31m     10.244.4.103      7189srv05   <none>           <none>
security             curl-check                                      0/1     Error       0                36h     <none>            7189srv02   <none>           <none>
security             keycloak-5df84dbdd8-n9pc7                       0/1     Running     1 (71s ago)      96m     10.244.2.66       7189srv03   <none>           <none>
security             oauth2-proxy-598b7df9b5-tv7qc                   1/1     Running     2 (104m ago)     34h     10.244.2.23       7189srv03   <none>           <none>
security             opa-79d477b6cc-btp2r                            2/2     Running     6 (104m ago)     2d5h    10.244.2.21       7189srv03   <none>           <none>
security             zta-pdp-5bc48b78bd-42trj                        1/1     Running     20 (104m ago)    2d5h    10.244.1.173      7189srv02   <none>           <none>
spire                spiffe-csi-driver-7thch                         2/2     Running     60 (104m ago)    20d     10.244.2.48       7189srv03   <none>           <none>
spire                spiffe-csi-driver-ld6ks                         2/2     Running     83 (102m ago)    20d     10.244.4.168      7189srv05   <none>           <none>
spire                spiffe-csi-driver-psq9w                         2/2     Running     66 (104m ago)    20d     10.244.1.186      7189srv02   <none>           <none>
spire                spire-agent-hvh2g                               1/1     Running     16 (103m ago)    9d      100.114.68.15     7189srv01   <none>           <none>
spire                spire-agent-n2zbp                               1/1     Running     40 (104m ago)    20d     100.108.231.127   7189srv02   <none>           <none>
spire                spire-agent-r5c6c                               1/1     Running     47 (102m ago)    20d     172.16.82.128     7189srv05   <none>           <none>
spire                spire-agent-tc9wt                               1/1     Running     36 (104m ago)    20d     100.112.57.2      7189srv03   <none>           <none>
spire                spire-server-0                                  2/2     Running     11 (4m17s ago)   32h     10.244.4.58       7189srv05   <none>           <none>
vault                vault-0                                         1/1     Running     0                96m     10.244.4.111      7189srv05   <none>           <none>
vault                vault-agent-agent-injector-7c58879f5c-kr2zm     1/1     Running     2 (102m ago)     32h     10.244.4.109      7189srv05   <none>           <none>
vault                vault-dev-7d4444cc49-gc687                      1/1     Running     2 (102m ago)     32h     10.244.4.176      7189srv05   <none>           <none>
