NAMESPACE            NAME                                            READY   STATUS    RESTARTS         AGE     IP             NODE                    NOMINATED NODE   READINESS GATES
kube-system          cilium-envoy-mxtf7                              1/1     Running   0                5h9m    172.18.0.4     job7189-worker          <none>           <none>
kube-system          cilium-envoy-ptkxc                              1/1     Running   0                5h9m    172.18.0.2     job7189-control-plane   <none>           <none>
kube-system          cilium-operator-d5845585d-nv676                 1/1     Running   0                5h9m    172.18.0.5     job7189-worker2         <none>           <none>
kube-system          coredns-7d764666f9-876mq                        1/1     Running   0                5h10m   10.244.1.205   job7189-worker          <none>           <none>
kube-system          coredns-7d764666f9-tgp8w                        1/1     Running   0                5h10m   10.244.1.65    job7189-worker          <none>           <none>
kube-system          etcd-job7189-control-plane                      1/1     Running   0                5h10m   172.18.0.2     job7189-control-plane   <none>           <none>
kube-system          hubble-relay-999c5cd6f-t5hbb                    1/1     Running   0                5h9m    10.244.1.116   job7189-worker          <none>           <none>
kube-system          hubble-ui-67d8bff4c4-d2rds                      2/2     Running   0                5h9m    10.244.1.66    job7189-worker          <none>           <none>
kube-system          kube-apiserver-job7189-control-plane            1/1     Running   0                5h10m   172.18.0.2     job7189-control-plane   <none>           <none>
kube-system          kube-controller-manager-job7189-control-plane   1/1     Running   0                5h10m   172.18.0.2     job7189-control-plane   <none>           <none>
kube-system          kube-proxy-8zdfl                                1/1     Running   0                5h10m   172.18.0.4     job7189-worker          <none>           <none>
kube-system          kube-proxy-98dnc                                1/1     Running   0                5h10m   172.18.0.3     job7189-worker3         <none>           <none>
kube-system          kube-proxy-xx7th                                1/1     Running   0                5h10m   172.18.0.2     job7189-control-plane   <none>           <none>
kube-system          kube-proxy-z7577                                1/1     Running   0                5h10m   172.18.0.5     job7189-worker2         <none>           <none>
kube-system          kube-scheduler-job7189-control-plane            1/1     Running   0                5h10m   172.18.0.2     job7189-control-plane   <none>           <none>
kube-system          tetragon-5s2dm                                  2/2     Running   9 (15m ago)      3h15m   172.18.0.3     job7189-worker3         <none>           <none>
kube-system          tetragon-8sh4f                                  2/2     Running   10 (27m ago)     3h15m   172.18.0.4     job7189-worker          <none>           <none>
kube-system          tetragon-crphj                                  2/2     Running   11 (6m29s ago)   3h15m   172.18.0.5     job7189-worker2         <none>           <none>
kube-system          tetragon-operator-6f8b69c8d5-rhc6j              1/1     Running   0                3h15m   10.244.0.106   job7189-control-plane   <none>           <none>
local-path-storage   local-path-provisioner-67b8995b4b-jb4nj         1/1     Running   0                5h10m   10.244.1.237   job7189-worker          <none>           <none>
management           kafbat-65b9cdc895-kndwn                         1/1     Running   0                4h59m   10.244.2.218   job7189-worker3         <none>           <none>
management           phpmyadmin-7686567f7-bxnks                      1/1     Running   0                5h3m    10.244.2.61    job7189-worker3         <none>           <none>
monitoring           es-0                                            1/1     Running   0                4h58m   10.244.2.94    job7189-worker3         <none>           <none>
monitoring           filebeat-4bjmf                                  1/1     Running   0                4h57m   172.18.0.4     job7189-worker          <none>           <none>
monitoring           filebeat-ncx2q                                  1/1     Running   0                4h57m   172.18.0.3     job7189-worker3         <none>           <none>
monitoring           filebeat-w296w                                  1/1     Running   0                4h57m   172.18.0.5     job7189-worker2         <none>           <none>
monitoring           grafana-86855f9654-qnkh5                        1/1     Running   0                4h56m   10.244.2.197   job7189-worker3         <none>           <none>
monitoring           kibana-5d65d956cd-7pjqs                         1/1     Running   0                4h58m   10.244.3.117   job7189-worker2         <none>           <none>
monitoring           kube-state-metrics-68ffbf7df-d5rqp              1/1     Running   0                4h11m   10.244.1.27    job7189-worker          <none>           <none>
monitoring           node-exporter-4c2mp                             1/1     Running   0                4h12m   172.18.0.4     job7189-worker          <none>           <none>
monitoring           node-exporter-4cqd2                             1/1     Running   0                4h12m   172.18.0.2     job7189-control-plane   <none>           <none>
monitoring           node-exporter-n54x6                             1/1     Running   0                4h12m   172.18.0.5     job7189-worker2         <none>           <none>
monitoring           node-exporter-plzsg                             1/1     Running   0                4h12m   172.18.0.3     job7189-worker3         <none>           <none>
monitoring           prometheus-7b64bd9bb9-gbv5s                     1/1     Running   0                4h56m   10.244.3.189   job7189-worker2         <none>           <none>
security             keycloak-64475597f7-sz5rn                       1/1     Running   0                5h2m    10.244.3.134   job7189-worker2         <none>           <none>
security             oauth2-proxy-b69d79657-hk6hv                    1/1     Running   0                4h58m   10.244.1.203   job7189-worker          <none>           <none>
vault                vault-0                                         1/1     Running   0                89m     10.244.3.12    job7189-worker2         <none>           <none>
vault                vault-agent-agent-injector-c88f5b9bf-5jj6l      1/1     Running   0                86m     10.244.2.54    job7189-worker3         <none>           <none>
vault                vault-dev-75d87cf48d-rckvg                      1/1     Running   0                89m     10.244.1.243   job7189-worker          <none>           <none>
